"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"1559";"BU02020100";"Arnhem                        ";"Buurt   ";"BU02020100";"1";"1180";"413";"309";"241";"49";"9";"22";"54";"7";"40";"60";"68";"47";"33";"8";"25";"14";"57";"18";"31";"8";"350";"262";"6";"28";"48"
"1560";"BU02020101";"Arnhem                        ";"Buurt   ";"BU02020101";"1";"1624";"236";"179";"173";"56";"14";"16";"13";"14";"30";"30";"6";"32";"24";"13";"11";"8";"25";"16";"6";"3";"145";"110";"9";"15";"15"
"1561";"BU02020102";"Arnhem                        ";"Buurt   ";"BU02020102";"1";"1128";"1049";"733";"697";"71";"15";"8";"187";"4";"207";"205";"36";"152";"27";"2";"25";"125";"164";"122";"30";"12";"930";"650";"4";"24";"145"
"1562";"BU02020103";"Arnhem                        ";"Buurt   ";"BU02020103";"1";"173";"38";"24";"22";"6";"1";"0";"2";"0";"6";"7";"2";"9";"8";"4";"4";"1";"5";"3";"1";"1";"220";"139";"0";"46";"29"
"1563";"BU02020104";"Arnhem                        ";"Buurt   ";"BU02020104";"1";"268";"412";"318";"301";"88";"10";"59";"34";"0";"36";"74";"17";"44";"20";"7";"13";"24";"50";"38";"9";"3";"1537";"1187";"0";"75";"187"
"1564";"BU02020170";"Arnhem                        ";"Buurt   ";"BU02020170";"1";"987";"111";"73";"64";"10";"10";"11";"5";"3";"8";"17";"9";"18";"5";"3";"2";"13";"20";"11";"6";"3";"112";"74";"3";"5";"20"
"1565";"WK020202  ";"Arnhem                        ";"Wijk    ";"WK020202  ";"1";"6543";"587";"425";"368";"92";"45";"41";"13";"17";"107";"53";"57";"73";"59";"32";"27";"14";"89";"44";"32";"13";"90";"65";"3";"9";"14"
"1566";"BU02020210";"Arnhem                        ";"Buurt   ";"BU02020210";"1";"1405";"222";"171";"146";"31";"13";"11";"8";"2";"52";"29";"25";"22";"15";"7";"8";"7";"29";"14";"12";"3";"158";"122";"1";"11";"21"
"1567";"BU02020211";"Arnhem                        ";"Buurt   ";"BU02020211";"1";"3261";"277";"194";"171";"47";"19";"20";"5";"10";"53";"17";"23";"37";"31";"17";"14";"6";"46";"24";"14";"8";"85";"59";"3";"10";"14"
"1568";"BU02020212";"Arnhem                        ";"Buurt   ";"BU02020212";"1";"1877";"88";"60";"51";"14";"13";"10";"0";"5";"2";"7";"9";"14";"13";"8";"5";"1";"14";"6";"6";"2";"47";"32";"3";"7";"7"
"1569";"WK020203  ";"Arnhem                        ";"Wijk    ";"WK020203  ";"1";"6008";"563";"401";"352";"56";"44";"77";"3";"19";"66";"87";"49";"79";"66";"34";"32";"13";"83";"26";"25";"32";"94";"67";"3";"11";"14"
"1570";"BU02020314";"Arnhem                        ";"Buurt   ";"BU02020314";"1";"2226";"152";"111";"96";"22";"15";"26";"2";"6";"4";"21";"15";"20";"17";"6";"11";"3";"21";"10";"9";"2";"68";"50";"3";"8";"9"
"1571";"BU02020320";"Arnhem                        ";"Buurt   ";"BU02020320";"1";"2753";"114";"77";"60";"18";"10";"7";"1";"7";"6";"11";"17";"21";"17";"6";"11";"4";"16";"6";"6";"4";"41";"28";"3";"6";"6"
"1572";"BU02020321";"Arnhem                        ";"Buurt   ";"BU02020321";"1";"436";"19";"8";"5";"0";"2";"1";"0";"1";"1";"0";"3";"4";"3";"3";"0";"1";"7";"1";"3";"3";"44";"18";"2";"7";"16"
"1573";"BU02020322";"Arnhem                        ";"Buurt   ";"BU02020322";"1";"97";"210";"155";"144";"12";"8";"27";"0";"3";"49";"45";"11";"20";"16";"12";"4";"4";"35";"8";"4";"23";"2165";"1598";"31";"165";"361"
"1574";"BU02020338";"Arnhem                        ";"Buurt   ";"BU02020338";"1";"145";"18";"9";"9";"3";"0";"0";"0";"0";"1";"5";"0";"6";"6";"3";"3";"0";"3";"1";"2";"0";"124";"62";"0";"41";"21"
"1575";"BU02020339";"Arnhem                        ";"Buurt   ";"BU02020339";"1";"351";"50";"41";"38";"1";"9";"16";"0";"2";"5";"5";"3";"8";"7";"4";"3";"1";"1";"0";"1";"0";"142";"117";"6";"20";"3"
"1576";"WK020204  ";"Arnhem                        ";"Wijk    ";"WK020204  ";"1";"7951";"423";"306";"252";"19";"36";"67";"5";"39";"34";"52";"54";"53";"38";"21";"17";"15";"64";"31";"21";"12";"53";"38";"5";"5";"8"
"1577";"BU02020423";"Arnhem                        ";"Buurt   ";"BU02020423";"1";"2376";"130";"95";"82";"12";"8";"17";"0";"17";"16";"12";"13";"15";"8";"5";"3";"7";"20";"11";"6";"3";"55";"40";"7";"3";"8"
"1578";"BU02020424";"Arnhem                        ";"Buurt   ";"BU02020424";"1";"1364";"61";"44";"34";"3";"8";"10";"2";"2";"2";"7";"10";"8";"5";"2";"3";"3";"9";"5";"3";"1";"45";"32";"1";"4";"7"
"1579";"BU02020425";"Arnhem                        ";"Buurt   ";"BU02020425";"1";"4211";"232";"167";"136";"4";"20";"40";"3";"20";"16";"33";"31";"30";"25";"14";"11";"5";"35";"15";"12";"8";"55";"40";"5";"6";"8"
"1580";"WK020205  ";"Arnhem                        ";"Wijk    ";"WK020205  ";"1";"6854";"431";"353";"311";"38";"50";"48";"17";"71";"49";"38";"42";"48";"35";"18";"17";"13";"30";"15";"9";"6";"63";"52";"10";"5";"4"
"1581";"BU02020526";"Arnhem                        ";"Buurt   ";"BU02020526";"1";"5002";"199";"156";"135";"8";"26";"23";"1";"57";"9";"11";"21";"26";"19";"11";"8";"7";"17";"7";"4";"6";"40";"31";"11";"4";"3"
"1582";"BU02020527";"Arnhem                        ";"Buurt   ";"BU02020527";"1";"576";"18";"17";"14";"0";"3";"2";"0";"4";"2";"3";"3";"1";"1";"0";"1";"0";"0";"0";"0";"0";"31";"30";"7";"2";"0"
"1583";"BU02020528";"Arnhem                        ";"Buurt   ";"BU02020528";"1";"1265";"205";"175";"157";"30";"21";"22";"16";"10";"36";"22";"18";"17";"11";"6";"5";"6";"13";"8";"5";"0";"162";"138";"8";"9";"10"
"1584";"BU02020529";"Arnhem                        ";"Buurt   ";"BU02020529";"1";"11";"9";"5";"5";"0";"0";"1";"0";"0";"2";"2";"0";"4";"4";"1";"3";"0";"0";"0";"0";"0";;;;;
"1585";"WK020206  ";"Arnhem                        ";"Wijk    ";"WK020206  ";"1";"4699";"217";"158";"136";"25";"24";"40";"3";"10";"1";"33";"22";"44";"42";"26";"16";"2";"15";"9";"3";"3";"46";"34";"2";"9";"3"
"1586";"BU02020630";"Arnhem                        ";"Buurt   ";"BU02020630";"1";"1587";"95";"62";"56";"12";"7";"17";"1";"4";"1";"14";"6";"25";"24";"15";"9";"1";"8";"5";"3";"0";"60";"39";"3";"15";"5"
"1587";"BU02020631";"Arnhem                        ";"Buurt   ";"BU02020631";"1";"3112";"122";"96";"80";"13";"17";"23";"2";"6";"0";"19";"16";"19";"18";"11";"7";"1";"7";"4";"0";"3";"39";"31";"2";"6";"2"
"1588";"WK020207  ";"Arnhem                        ";"Wijk    ";"WK020207  ";"1";"7496";"517";"342";"300";"36";"44";"85";"3";"34";"36";"62";"42";"115";"93";"62";"31";"22";"60";"32";"20";"8";"69";"46";"5";"12";"8"
"1589";"BU02020732";"Arnhem                        ";"Buurt   ";"BU02020732";"1";"2292";"163";"111";"97";"13";"14";"34";"0";"14";"10";"12";"14";"33";"27";"17";"10";"6";"19";"11";"8";"0";"71";"48";"6";"12";"8"
"1590";"BU02020733";"Arnhem                        ";"Buurt   ";"BU02020733";"1";"2289";"156";"101";"89";"9";"13";"24";"1";"11";"13";"18";"12";"38";"30";"20";"10";"8";"17";"8";"2";"7";"68";"44";"5";"13";"7"
"1591";"BU02020734";"Arnhem                        ";"Buurt   ";"BU02020734";"1";"1465";"103";"63";"58";"6";"10";"17";"2";"4";"2";"17";"5";"31";"26";"22";"4";"5";"9";"5";"3";"1";"70";"43";"3";"18";"6"
"1592";"BU02020735";"Arnhem                        ";"Buurt   ";"BU02020735";"1";"1450";"95";"67";"56";"8";"7";"10";"0";"5";"11";"15";"11";"13";"10";"3";"7";"3";"15";"8";"7";"0";"66";"46";"3";"7";"10"
"1593";"WK020208  ";"Arnhem                        ";"Wijk    ";"WK020208  ";"1";"8783";"325";"260";"227";"29";"28";"64";"1";"29";"41";"35";"33";"39";"36";"23";"13";"3";"26";"9";"12";"5";"37";"30";"3";"4";"3"
"1594";"BU02020840";"Arnhem                        ";"Buurt   ";"BU02020840";"1";"1071";"78";"59";"50";"10";"6";"14";"1";"1";"6";"12";"9";"7";"6";"4";"2";"1";"12";"7";"4";"1";"73";"55";"1";"6";"11"
"1595";"BU02020841";"Arnhem                        ";"Buurt   ";"BU02020841";"1";"1117";"26";"22";"18";"0";"7";"3";"0";"4";"0";"4";"4";"3";"3";"2";"1";"0";"1";"0";"1";"0";"23";"20";"4";"3";"1"
"1596";"BU02020842";"Arnhem                        ";"Buurt   ";"BU02020842";"1";"152";"12";"9";"7";"0";"1";"2";"0";"0";"1";"3";"2";"1";"0";"0";"0";"1";"2";"0";"1";"1";"79";"59";"0";"0";"13"
"1597";"BU02020843";"Arnhem                        ";"Buurt   ";"BU02020843";"1";"1991";"79";"58";"51";"13";"7";"15";"0";"10";"1";"5";"7";"14";"14";"10";"4";"0";"7";"1";"4";"2";"40";"29";"5";"7";"4"
"1598";"BU02020844";"Arnhem                        ";"Buurt   ";"BU02020844";"1";"2238";"84";"75";"69";"5";"4";"18";"0";"6";"32";"4";"6";"6";"6";"4";"2";"0";"3";"1";"1";"1";"38";"34";"3";"3";"1"
"1599";"BU02020845";"Arnhem                        ";"Buurt   ";"BU02020845";"1";"2214";"46";"37";"32";"1";"3";"12";"0";"8";"1";"7";"5";"8";"7";"3";"4";"1";"1";"0";"1";"0";"21";"17";"4";"3";"0"
"1600";"WK020209  ";"Arnhem                        ";"Wijk    ";"WK020209  ";"1";"4504";"183";"153";"141";"11";"22";"54";"1";"23";"6";"24";"12";"19";"17";"12";"5";"2";"11";"8";"2";"1";"41";"34";"5";"4";"2"
"1601";"BU02020950";"Arnhem                        ";"Buurt   ";"BU02020950";"1";"1104";"46";"41";"39";"0";"13";"21";"0";"4";"0";"1";"2";"5";"4";"2";"2";"1";"0";"0";"0";"0";"42";"37";"4";"4";"0"
"1602";"BU02020951";"Arnhem                        ";"Buurt   ";"BU02020951";"1";"182";"12";"7";"7";"2";"0";"2";"0";"2";"0";"1";"0";"2";"2";"0";"2";"0";"3";"2";"0";"1";"66";"38";"11";"11";"16"
"1603";"BU02020952";"Arnhem                        ";"Buurt   ";"BU02020952";"1";"3218";"125";"105";"95";"9";"9";"31";"1";"17";"6";"22";"10";"12";"11";"10";"1";"1";"8";"6";"2";"0";"39";"33";"5";"3";"2"
"1604";"WK020210  ";"Arnhem                        ";"Wijk    ";"WK020210  ";"1";"3936";"163";"110";"88";"4";"12";"12";"4";"21";"12";"23";"22";"27";"21";"11";"10";"6";"26";"11";"9";"6";"41";"28";"5";"5";"7"
"1605";"BU02021053";"Arnhem                        ";"Buurt   ";"BU02021053";"1";"3936";"163";"110";"88";"4";"12";"12";"4";"21";"12";"23";"22";"27";"21";"11";"10";"6";"26";"11";"9";"6";"41";"28";"5";"5";"7"
"1606";"WK020211  ";"Arnhem                        ";"Wijk    ";"WK020211  ";"1";"4163";"134";"101";"90";"3";"5";"24";"1";"21";"6";"30";"11";"19";"16";"7";"9";"3";"14";"5";"7";"2";"32";"24";"5";"4";"3"
"1607";"BU02021154";"Arnhem                        ";"Buurt   ";"BU02021154";"1";"2166";"55";"41";"34";"3";"4";"7";"1";"10";"1";"8";"7";"7";"6";"3";"3";"1";"7";"4";"1";"2";"25";"19";"5";"3";"3"
"1608";"BU02021155";"Arnhem                        ";"Buurt   ";"BU02021155";"1";"1041";"30";"20";"19";"0";"0";"6";"0";"10";"0";"3";"1";"6";"6";"4";"2";"0";"4";"0";"4";"0";"29";"19";"10";"6";"4"
"1609";"BU02021159";"Arnhem                        ";"Buurt   ";"BU02021159";"1";"956";"49";"40";"37";"0";"1";"11";"0";"1";"5";"19";"3";"6";"4";"0";"4";"2";"3";"1";"2";"0";"51";"42";"1";"4";"3"
"1610";"WK020212  ";"Arnhem                        ";"Wijk    ";"WK020212  ";"1";"7695";"379";"310";"274";"60";"30";"64";"4";"50";"22";"44";"36";"40";"38";"16";"22";"2";"29";"14";"10";"5";"49";"40";"6";"5";"4"
"1611";"BU02021260";"Arnhem                        ";"Buurt   ";"BU02021260";"1";"647";"41";"31";"27";"2";"5";"3";"1";"8";"2";"6";"4";"6";"6";"0";"6";"0";"4";"1";"2";"1";"63";"48";"12";"9";"6"
"1612";"BU02021261";"Arnhem                        ";"Buurt   ";"BU02021261";"1";"2849";"206";"175";"158";"52";"13";"26";"3";"21";"17";"26";"17";"17";"16";"13";"3";"1";"14";"5";"6";"3";"72";"61";"7";"6";"5"
"1613";"BU02021262";"Arnhem                        ";"Buurt   ";"BU02021262";"1";"1232";"42";"28";"24";"2";"3";"11";"0";"8";"0";"0";"4";"9";"9";"2";"7";"0";"5";"5";"0";"0";"34";"23";"6";"7";"4"
"1614";"BU02021263";"Arnhem                        ";"Buurt   ";"BU02021263";"1";"1049";"25";"19";"17";"0";"6";"7";"0";"2";"0";"2";"2";"5";"5";"1";"4";"0";"1";"1";"0";"0";"24";"18";"2";"5";"1"
"1615";"BU02021264";"Arnhem                        ";"Buurt   ";"BU02021264";"1";"1895";"48";"42";"33";"0";"3";"14";"0";"10";"1";"5";"9";"3";"2";"0";"2";"1";"3";"0";"2";"1";"25";"22";"5";"1";"2"
"1616";"BU02021269";"Arnhem                        ";"Buurt   ";"BU02021269";"1";"23";"17";"15";"15";"4";"0";"3";"0";"1";"2";"5";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";;;;;
"1617";"WK020213  ";"Arnhem                        ";"Wijk    ";"WK020213  ";"1";"2106";"158";"127";"109";"1";"7";"48";"1";"17";"14";"21";"18";"17";"12";"4";"8";"5";"14";"7";"4";"3";"75";"60";"8";"6";"7"
"1618";"BU02021365";"Arnhem                        ";"Buurt   ";"BU02021365";"1";"1032";"33";"28";"22";"1";"3";"5";"0";"8";"1";"4";"6";"3";"2";"1";"1";"1";"2";"1";"0";"1";"32";"27";"8";"2";"2"
"1619";"BU02021366";"Arnhem                        ";"Buurt   ";"BU02021366";"1";"215";"11";"10";"8";"0";"0";"1";"0";"3";"3";"1";"2";"1";"0";"0";"0";"1";"0";"0";"0";"0";"51";"47";"14";"0";"0"
"1620";"BU02021367";"Arnhem                        ";"Buurt   ";"BU02021367";"1";"685";"58";"41";"34";"0";"0";"15";"0";"3";"7";"9";"7";"10";"7";"2";"5";"3";"7";"4";"2";"1";"85";"60";"4";"10";"10"
"1621";"BU02021368";"Arnhem                        ";"Buurt   ";"BU02021368";"1";"174";"56";"48";"45";"0";"4";"27";"1";"3";"3";"7";"3";"3";"3";"1";"2";"0";"5";"2";"2";"1";"322";"276";"17";"17";"29"
"1622";"WK020214  ";"Arnhem                        ";"Wijk    ";"WK020214  ";"1";"4066";"165";"123";"102";"16";"16";"28";"2";"8";"6";"26";"21";"27";"23";"9";"14";"4";"15";"6";"5";"4";"41";"30";"2";"6";"4"
"1623";"BU02021471";"Arnhem                        ";"Buurt   ";"BU02021471";"1";"1671";"89";"69";"60";"8";"6";"22";"2";"4";"2";"16";"9";"14";"10";"3";"7";"4";"6";"3";"3";"0";"53";"41";"2";"6";"4"
"1624";"BU02021473";"Arnhem                        ";"Buurt   ";"BU02021473";"1";"1176";"39";"29";"23";"7";"6";"1";"0";"2";"4";"3";"6";"6";"6";"0";"6";"0";"4";"2";"2";"0";"33";"25";"2";"5";"3"
"1625";"BU02021474";"Arnhem                        ";"Buurt   ";"BU02021474";"1";"1219";"37";"25";"19";"1";"4";"5";"0";"2";"0";"7";"6";"7";"7";"6";"1";"0";"5";"1";"0";"4";"30";"21";"2";"6";"4"
"1626";"WK020215  ";"Arnhem                        ";"Wijk    ";"WK020215  ";"1";"1366";"55";"25";"20";"1";"2";"2";"0";"8";"4";"3";"5";"21";"4";"1";"3";"17";"9";"5";"2";"2";"40";"18";"6";"3";"7"
"1627";"BU02021572";"Arnhem                        ";"Buurt   ";"BU02021572";"1";"1000";"19";"13";"8";"1";"1";"0";"0";"4";"2";"0";"5";"3";"2";"0";"2";"1";"3";"1";"1";"1";"19";"13";"4";"2";"3"
"1628";"BU02021579";"Arnhem                        ";"Buurt   ";"BU02021579";"1";"366";"36";"12";"12";"0";"1";"2";"0";"4";"2";"3";"0";"18";"2";"1";"1";"16";"6";"4";"1";"1";"98";"33";"11";"5";"16"
"1629";"WK020216  ";"Arnhem                        ";"Wijk    ";"WK020216  ";"1";"4283";"228";"149";"130";"12";"18";"28";"2";"35";"13";"22";"19";"51";"37";"15";"22";"14";"28";"13";"10";"5";"53";"35";"8";"9";"7"
"1630";"BU02021681";"Arnhem                        ";"Buurt   ";"BU02021681";"1";"123";"24";"14";"14";"2";"3";"3";"1";"1";"3";"1";"0";"7";"5";"1";"4";"2";"3";"1";"0";"2";"195";"114";"8";"41";"24"
"1631";"BU02021682";"Arnhem                        ";"Buurt   ";"BU02021682";"1";"4160";"204";"135";"116";"10";"15";"25";"1";"34";"10";"21";"19";"44";"32";"14";"18";"12";"25";"12";"10";"3";"49";"32";"8";"8";"6"
"1632";"WK020217  ";"Arnhem                        ";"Wijk    ";"WK020217  ";"1";"6269";"306";"217";"174";"35";"13";"30";"5";"36";"8";"47";"43";"42";"35";"15";"20";"7";"47";"28";"11";"8";"49";"35";"6";"6";"7"
"1633";"BU02021780";"Arnhem                        ";"Buurt   ";"BU02021780";"1";"2491";"143";"105";"93";"24";"8";"18";"0";"19";"0";"24";"12";"17";"13";"8";"5";"4";"21";"14";"5";"2";"57";"42";"8";"5";"8"
"1634";"BU02021783";"Arnhem                        ";"Buurt   ";"BU02021783";"1";"2302";"105";"72";"56";"6";"3";"7";"5";"12";"7";"16";"16";"19";"17";"6";"11";"2";"14";"7";"5";"2";"46";"31";"5";"7";"6"
"1635";"BU02021798";"Arnhem                        ";"Buurt   ";"BU02021798";"1";"1476";"58";"40";"25";"5";"2";"5";"0";"5";"1";"7";"15";"6";"5";"1";"4";"1";"12";"7";"1";"4";"39";"27";"3";"3";"8"
"1636";"WK020218  ";"Arnhem                        ";"Wijk    ";"WK020218  ";"1";"7937";"487";"348";"308";"46";"26";"54";"6";"44";"78";"54";"40";"63";"53";"23";"30";"10";"76";"44";"16";"16";"61";"44";"6";"7";"10"
"1637";"BU02021815";"Arnhem                        ";"Buurt   ";"BU02021815";"1";"1580";"67";"44";"33";"6";"4";"7";"0";"4";"0";"12";"11";"12";"11";"3";"8";"1";"11";"8";"3";"0";"42";"28";"3";"7";"7"
"1638";"BU02021884";"Arnhem                        ";"Buurt   ";"BU02021884";"1";"1527";"75";"55";"48";"5";"8";"8";"0";"18";"0";"9";"7";"11";"10";"4";"6";"1";"9";"8";"1";"0";"49";"36";"12";"7";"6"
"1639";"BU02021885";"Arnhem                        ";"Buurt   ";"BU02021885";"1";"1305";"200";"159";"155";"25";"4";"12";"6";"13";"74";"21";"4";"19";"15";"8";"7";"4";"22";"14";"5";"3";"153";"122";"10";"11";"17"
"1640";"BU02021886";"Arnhem                        ";"Buurt   ";"BU02021886";"1";"1608";"59";"38";"27";"4";"3";"9";"0";"5";"1";"5";"11";"7";"5";"3";"2";"2";"14";"6";"1";"7";"37";"24";"3";"3";"9"
"1641";"BU02021888";"Arnhem                        ";"Buurt   ";"BU02021888";"1";"1917";"86";"52";"45";"6";"7";"18";"0";"4";"3";"7";"7";"14";"12";"5";"7";"2";"20";"8";"6";"6";"45";"27";"2";"6";"10"
"1642";"WK020219  ";"Arnhem                        ";"Wijk    ";"WK020219  ";"1";"8336";"686";"517";"480";"107";"30";"84";"28";"46";"104";"81";"37";"105";"75";"38";"37";"30";"64";"29";"26";"9";"82";"62";"6";"9";"8"
"1643";"BU02021987";"Arnhem                        ";"Buurt   ";"BU02021987";"1";"766";"89";"68";"64";"18";"4";"12";"3";"2";"10";"15";"4";"14";"9";"4";"5";"5";"7";"5";"2";"0";"116";"89";"3";"12";"9"
"1644";"BU02021989";"Arnhem                        ";"Buurt   ";"BU02021989";"1";"825";"9";"9";"8";"1";"1";"1";"0";"4";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"11";"5";"0";"0"
"1645";"BU02021990";"Arnhem                        ";"Buurt   ";"BU02021990";"1";"2362";"373";"306";"290";"69";"12";"44";"24";"14";"87";"40";"16";"43";"28";"17";"11";"15";"24";"11";"9";"4";"158";"130";"6";"12";"10"
"1646";"BU02021993";"Arnhem                        ";"Buurt   ";"BU02021993";"1";"4383";"215";"134";"118";"19";"13";"27";"1";"26";"7";"25";"16";"48";"38";"17";"21";"10";"33";"13";"15";"5";"49";"31";"6";"9";"8"
"1647";"WK020220  ";"Arnhem                        ";"Wijk    ";"WK020220  ";"1";"2644";"165";"108";"97";"9";"5";"8";"18";"18";"5";"34";"11";"29";"20";"6";"14";"9";"28";"17";"8";"3";"62";"41";"7";"8";"11"
"1648";"BU02022092";"Arnhem                        ";"Buurt   ";"BU02022092";"1";"2644";"165";"108";"97";"9";"5";"8";"18";"18";"5";"34";"11";"29";"20";"6";"14";"9";"28";"17";"8";"3";"62";"41";"7";"8";"11"
"1649";"WK020221  ";"Arnhem                        ";"Wijk    ";"WK020221  ";"1";"9058";"243";"182";"145";"13";"13";"35";"0";"32";"17";"35";"37";"41";"31";"14";"17";"10";"20";"12";"5";"3";"27";"20";"4";"3";"2"
"1650";"BU02022191";"Arnhem                        ";"Buurt   ";"BU02022191";"1";"3677";"76";"62";"45";"2";"5";"16";"0";"12";"0";"10";"17";"8";"8";"5";"3";"0";"6";"3";"1";"2";"21";"17";"3";"2";"2"
"1651";"BU02022194";"Arnhem                        ";"Buurt   ";"BU02022194";"1";"2329";"125";"91";"79";"8";"8";"14";"0";"11";"17";"21";"12";"22";"17";"6";"11";"5";"12";"8";"3";"1";"54";"39";"5";"7";"5"
"1652";"BU02022197";"Arnhem                        ";"Buurt   ";"BU02022197";"1";"3052";"42";"29";"21";"3";"0";"5";"0";"9";"0";"4";"8";"11";"6";"3";"3";"5";"2";"1";"1";"0";"14";"10";"3";"2";"1"
"1653";"WK020222  ";"Arnhem                        ";"Wijk    ";"WK020222  ";"1";"12392";"456";"346";"283";"59";"23";"65";"6";"40";"34";"56";"63";"64";"58";"25";"33";"6";"46";"17";"19";"10";"37";"28";"3";"5";"4"
"1654";"BU02022295";"Arnhem                        ";"Buurt   ";"BU02022295";"1";"6126";"239";"181";"146";"46";"10";"31";"4";"22";"7";"26";"35";"28";"27";"12";"15";"1";"30";"12";"10";"8";"39";"30";"4";"4";"5"
"1655";"BU02022296";"Arnhem                        ";"Buurt   ";"BU02022296";"1";"6266";"217";"165";"137";"13";"13";"34";"2";"18";"27";"30";"28";"36";"31";"13";"18";"5";"16";"5";"9";"2";"35";"26";"3";"5";"3"
"1656";"WK020223  ";"Arnhem                        ";"Wijk    ";"WK020223  ";"1";"12838";"310";"210";"154";"11";"16";"20";"6";"36";"17";"48";"56";"54";"48";"26";"22";"6";"46";"30";"9";"7";"24";"16";"3";"4";"4"
"1657";"BU02022316";"Arnhem                        ";"Buurt   ";"BU02022316";"1";"3236";"67";"43";"32";"0";"6";"0";"1";"14";"1";"10";"11";"13";"12";"6";"6";"1";"11";"8";"3";"0";"21";"13";"4";"4";"3"
"1658";"BU02022317";"Arnhem                        ";"Buurt   ";"BU02022317";"1";"4313";"75";"47";"31";"3";"2";"2";"3";"5";"7";"9";"16";"18";"17";"10";"7";"1";"10";"5";"3";"2";"17";"11";"1";"4";"2"
"1659";"BU02022318";"Arnhem                        ";"Buurt   ";"BU02022318";"1";"4568";"132";"86";"60";"7";"6";"14";"2";"9";"6";"16";"26";"21";"17";"10";"7";"4";"25";"17";"3";"5";"29";"19";"2";"4";"5"
"1660";"BU02022319";"Arnhem                        ";"Buurt   ";"BU02022319";"1";"721";"36";"34";"31";"1";"2";"4";"0";"8";"3";"13";"3";"2";"2";"0";"2";"0";"0";"0";"0";"0";"50";"47";"11";"3";"0"
"1661";"WK020224  ";"Arnhem                        ";"Wijk    ";"WK020224  ";"1";"10412";"194";"134";"103";"8";"8";"22";"1";"27";"15";"22";"31";"28";"26";"11";"15";"2";"32";"17";"10";"5";"19";"13";"3";"2";"3"
"1662";"BU02022447";"Arnhem                        ";"Buurt   ";"BU02022447";"1";"4944";"78";"48";"30";"2";"2";"8";"1";"10";"0";"7";"18";"14";"13";"5";"8";"1";"16";"9";"3";"4";"16";"10";"2";"3";"3"
"1663";"BU02022448";"Arnhem                        ";"Buurt   ";"BU02022448";"1";"1582";"52";"37";"31";"5";"2";"5";"0";"5";"8";"6";"6";"6";"5";"1";"4";"1";"9";"4";"4";"1";"33";"23";"3";"3";"6"
"1664";"BU02022449";"Arnhem                        ";"Buurt   ";"BU02022449";"1";"3886";"64";"49";"42";"1";"4";"9";"0";"12";"7";"9";"7";"8";"8";"5";"3";"0";"7";"4";"3";"0";"16";"13";"3";"2";"2"
"1665";"GM0106    ";"Assen                         ";"Gemeente";"GM0106    ";;"67551";"2868";"1951";"1641";"385";"62";"89";"55";"200";"329";"521";"310";"494";"401";"216";"185";"93";"423";"224";"116";"83";"42";"29";"3";"6";"6"
"1666";"WK010600  ";"Assen                         ";"Wijk    ";"WK010600  ";"1";"5936";"860";"632";"564";"178";"19";"23";"28";"33";"172";"111";"68";"108";"79";"33";"46";"29";"120";"70";"33";"17";"145";"106";"6";"13";"20"
"1667";"BU01060000";"Assen                         ";"Buurt   ";"BU01060000";"1";"272";"131";"89";"76";"25";"0";"0";"5";"1";"21";"24";"13";"17";"8";"5";"3";"9";"25";"19";"4";"2";"482";"327";"4";"29";"92"
"1668";"BU01060001";"Assen                         ";"Buurt   ";"BU01060001";"1";"28";"13";"12";"10";"7";"2";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"1";"0";"1";"0";;;;;
"1669";"BU01060002";"Assen                         ";"Buurt   ";"BU01060002";"1";"470";"76";"59";"49";"25";"1";"4";"2";"3";"0";"14";"10";"7";"5";"1";"4";"2";"10";"7";"2";"1";"162";"126";"6";"11";"21"
"1670";"BU01060003";"Assen                         ";"Buurt   ";"BU01060003";"1";"493";"85";"60";"58";"14";"4";"3";"4";"2";"24";"7";"2";"12";"9";"5";"4";"3";"13";"6";"4";"3";"172";"122";"4";"18";"26"
"1671";"BU01060004";"Assen                         ";"Buurt   ";"BU01060004";"1";"714";"166";"121";"107";"31";"4";"1";"7";"2";"48";"14";"14";"14";"6";"4";"2";"8";"31";"17";"8";"6";"232";"169";"3";"8";"43"
